Date,Adj Close,Close,High,Low,Open,Volume
2026-05-04 03:45:00,1883.300048828125,1883.300048828125,1890.5999755859375,1878.5999755859375,1878.5999755859375,0
2026-05-04 03:50:00,1886.0,1886.0,1888.800048828125,1883.199951171875,1883.4000244140625,188551
2026-05-04 03:55:00,1886.4000244140625,1886.4000244140625,1888.800048828125,1883.0,1885.9000244140625,134947
2026-05-04 04:00:00,1886.199951171875,1886.199951171875,1886.5999755859375,1878.300048828125,1886.5,142538
2026-05-04 04:05:00,1887.9000244140625,1887.9000244140625,1889.4000244140625,1882.5999755859375,1887.0,106515
2026-05-04 04:10:00,1889.9000244140625,1889.9000244140625,1891.199951171875,1888.0,1888.699951171875,80511
2026-05-04 04:15:00,1891.5999755859375,1891.5999755859375,1895.300048828125,1890.0,1890.0,92976
2026-05-04 04:20:00,1883.9000244140625,1883.9000244140625,1892.0,1882.5,1891.5999755859375,87006
2026-05-04 04:25:00,1881.4000244140625,1881.4000244140625,1884.5,1880.300048828125,1883.9000244140625,83543
2026-05-04 04:30:00,1876.0,1876.0,1882.699951171875,1875.5999755859375,1881.4000244140625,97647
2026-05-04 04:35:00,1874.0,1874.0,1877.5,1873.5,1876.300048828125,72003
2026-05-04 04:40:00,1866.0,1866.0,1875.0999755859375,1866.0,1874.5,137083
2026-05-04 04:45:00,1853.699951171875,1853.699951171875,1866.300048828125,1852.300048828125,1866.300048828125,307941
2026-05-04 04:50:00,1852.5,1852.5,1854.5,1848.0,1853.5999755859375,254821
2026-05-04 04:55:00,1855.0,1855.0,1855.4000244140625,1851.0,1852.5,139868
2026-05-04 05:00:00,1855.0,1855.0,1858.0999755859375,1853.5,1855.0,101793
2026-05-04 05:05:00,1860.699951171875,1860.699951171875,1862.0,1854.0,1855.0,90354
2026-05-04 05:10:00,1863.4000244140625,1863.4000244140625,1863.5999755859375,1860.0999755859375,1860.699951171875,76852
2026-05-04 05:15:00,1861.199951171875,1861.199951171875,1863.699951171875,1861.199951171875,1863.4000244140625,95501
2026-05-04 05:20:00,1858.199951171875,1858.199951171875,1861.199951171875,1856.800048828125,1861.199951171875,79590
2026-05-04 05:25:00,1855.199951171875,1855.199951171875,1858.199951171875,1855.0,1858.199951171875,50419
2026-05-04 05:30:00,1853.5,1853.5,1855.199951171875,1853.0,1855.199951171875,63225
2026-05-04 05:35:00,1853.4000244140625,1853.4000244140625,1855.4000244140625,1853.199951171875,1853.9000244140625,63775
2026-05-04 05:40:00,1857.0,1857.0,1858.9000244140625,1851.800048828125,1853.4000244140625,144661
2026-05-04 05:45:00,1860.199951171875,1860.199951171875,1860.5,1856.800048828125,1856.9000244140625,88719
2026-05-04 05:50:00,1861.4000244140625,1861.4000244140625,1861.9000244140625,1858.5,1860.0,66357
2026-05-04 05:55:00,1860.5,1860.5,1862.699951171875,1860.0,1861.9000244140625,147681
2026-05-04 06:00:00,1856.0,1856.0,1860.5999755859375,1855.5,1860.0999755859375,124040
2026-05-04 06:05:00,1858.0,1858.0,1858.5,1855.300048828125,1855.800048828125,87362
2026-05-04 06:10:00,1854.9000244140625,1854.9000244140625,1858.0,1854.5,1858.0,49496
2026-05-04 06:15:00,1854.9000244140625,1854.9000244140625,1856.0,1853.5,1854.9000244140625,71744
2026-05-04 06:20:00,1850.0999755859375,1850.0999755859375,1856.5999755859375,1850.0999755859375,1854.800048828125,134102
2026-05-04 06:25:00,1848.800048828125,1848.800048828125,1851.5999755859375,1848.0999755859375,1850.0999755859375,194764
2026-05-04 06:30:00,1846.800048828125,1846.800048828125,1849.0,1845.4000244140625,1848.5999755859375,133005
2026-05-04 06:35:00,1847.300048828125,1847.300048828125,1849.199951171875,1846.0,1846.800048828125,167994
2026-05-04 06:40:00,1842.699951171875,1842.699951171875,1847.300048828125,1842.0999755859375,1847.300048828125,139742
2026-05-04 06:45:00,1843.300048828125,1843.300048828125,1843.300048828125,1840.800048828125,1842.699951171875,112077
2026-05-04 06:50:00,1843.4000244140625,1843.4000244140625,1844.5999755859375,1841.9000244140625,1843.199951171875,101547
2026-05-04 06:55:00,1842.5,1842.5,1844.199951171875,1842.4000244140625,1843.4000244140625,63707
2026-05-04 07:00:00,1838.5999755859375,1838.5999755859375,1842.0,1838.300048828125,1841.800048828125,141102
2026-05-04 07:05:00,1841.5,1841.5,1843.0,1838.699951171875,1839.0,92035
2026-05-04 07:10:00,1837.800048828125,1837.800048828125,1843.0,1837.0,1841.5,91350
2026-05-04 07:15:00,1837.800048828125,1837.800048828125,1839.0,1836.0999755859375,1837.800048828125,71091
2026-05-04 07:20:00,1838.5999755859375,1838.5999755859375,1840.0999755859375,1837.800048828125,1837.800048828125,64858
2026-05-04 07:25:00,1837.800048828125,1837.800048828125,1839.5999755859375,1836.5,1839.0,87677
2026-05-04 07:30:00,1838.9000244140625,1838.9000244140625,1838.9000244140625,1836.199951171875,1837.800048828125,45704
2026-05-04 07:35:00,1840.199951171875,1840.199951171875,1841.0,1838.4000244140625,1838.4000244140625,163603
2026-05-04 07:40:00,1840.0999755859375,1840.0999755859375,1840.699951171875,1839.5,1840.199951171875,47430
2026-05-04 07:45:00,1839.800048828125,1839.800048828125,1840.5,1837.5,1840.199951171875,93005
2026-05-04 07:50:00,1839.9000244140625,1839.9000244140625,1840.0999755859375,1837.800048828125,1839.800048828125,63005
2026-05-04 07:55:00,1833.5999755859375,1833.5999755859375,1839.699951171875,1833.0999755859375,1839.5,98283
2026-05-04 08:00:00,1833.0,1833.0,1834.5999755859375,1832.0,1833.300048828125,54837
2026-05-04 08:05:00,1834.4000244140625,1834.4000244140625,1834.4000244140625,1831.9000244140625,1832.699951171875,49112
2026-05-04 08:10:00,1835.9000244140625,1835.9000244140625,1837.199951171875,1834.0,1834.199951171875,65757
2026-05-04 08:15:00,1838.5,1838.5,1838.5999755859375,1835.0,1835.5999755859375,81552
2026-05-04 08:20:00,1839.5,1839.5,1840.300048828125,1837.5,1838.5,88359
2026-05-04 08:25:00,1836.0,1836.0,1839.5,1835.199951171875,1839.5,230832
2026-05-04 08:30:00,1830.0,1830.0,1836.800048828125,1828.5999755859375,1836.300048828125,371922
2026-05-04 08:35:00,1830.5999755859375,1830.5999755859375,1830.800048828125,1829.5,1830.0999755859375,64943
2026-05-04 08:40:00,1830.0999755859375,1830.0999755859375,1834.0,1829.5999755859375,1830.5999755859375,497014
2026-05-04 08:45:00,1834.5,1834.5,1835.800048828125,1829.0,1830.0999755859375,109664
2026-05-04 08:50:00,1834.800048828125,1834.800048828125,1835.9000244140625,1833.199951171875,1834.5,82931
2026-05-04 08:55:00,1830.9000244140625,1830.9000244140625,1835.5999755859375,1830.0999755859375,1834.699951171875,125166
2026-05-04 09:00:00,1828.699951171875,1828.699951171875,1831.699951171875,1828.0999755859375,1830.9000244140625,143648
2026-05-04 09:05:00,1829.4000244140625,1829.4000244140625,1829.5,1827.0999755859375,1828.699951171875,114221
2026-05-04 09:10:00,1827.0999755859375,1827.0999755859375,1829.4000244140625,1826.0,1829.4000244140625,154645
2026-05-04 09:15:00,1827.199951171875,1827.199951171875,1828.4000244140625,1824.199951171875,1826.199951171875,179278
