Date,Adj Close,Close,High,Low,Open,Volume
2021-07-23,118.80256652832031,122.9000015258789,125.44999694824219,122.5999984741211,124.9000015258789,18344408
2021-07-26,118.51256561279297,122.5999984741211,123.75,122.0999984741211,123.0,14838935
2021-07-27,117.11090850830078,121.1500015258789,123.75,120.19999694824219,122.80000305175781,16292819
2021-07-28,116.33757781982422,120.3499984741211,121.8499984741211,118.4000015258789,121.44999694824219,19451371
2021-07-29,118.65756225585938,122.75,124.0,120.69999694824219,120.75,16366211
2021-07-30,120.83256530761719,125.0,126.6500015258789,122.30000305175781,122.5999984741211,30163350
2021-08-02,129.00083923339844,133.4499969482422,134.0,125.55000305175781,126.55000305175781,102355625
2021-08-03,128.17918395996094,132.60000610351562,135.5,132.1999969482422,134.39999389648438,50457587
2021-08-04,127.26083374023438,131.64999389648438,134.64999389648438,130.10000610351562,133.0,33758053
2021-08-05,130.06417846679688,134.5500030517578,135.39999389648438,129.60000610351562,132.14999389648438,39952286
2021-08-06,130.6441650390625,135.14999389648438,136.8000030517578,134.3000030517578,135.25,47743493
2021-08-09,127.64751434326172,132.0500030517578,137.0,130.3000030517578,137.0,66874756
2021-08-10,125.71417999267578,130.0500030517578,133.75,127.05000305175781,132.4499969482422,31526384
2021-08-11,125.27919006347656,129.60000610351562,131.64999389648438,126.5,130.3000030517578,32222624
2021-08-12,129.19415283203125,133.64999389648438,134.1999969482422,129.85000610351562,130.25,31898731
2021-08-13,128.13084411621094,132.5500030517578,134.5,132.0,134.35000610351562,23715152
2021-08-16,127.69585418701172,132.10000610351562,134.0500030517578,131.64999389648438,132.5500030517578,17472608
2021-08-17,126.72918701171875,131.10000610351562,132.9499969482422,128.5,132.10000610351562,21755033
2021-08-18,126.10086059570312,130.4499969482422,131.8000030517578,130.10000610351562,131.6999969482422,18082061
2021-08-20,121.99253845214844,126.19999694824219,130.1999969482422,125.25,129.0,27402061
2021-08-23,120.78421783447266,124.94999694824219,127.8499984741211,121.69999694824219,127.0999984741211,30434681
2021-08-24,121.70255279541016,125.9000015258789,126.5999984741211,123.6500015258789,125.0,22809811
2021-08-25,121.84754180908203,126.05000305175781,127.5,125.5,126.4000015258789,18144345
2021-08-26,121.46087646484375,125.6500015258789,126.5999984741211,124.55000305175781,126.44999694824219,16968193
2021-08-27,123.00753784179688,127.25,127.5999984741211,125.19999694824219,125.6500015258789,12708091
2021-08-30,124.84419250488281,129.14999389648438,130.10000610351562,128.0,128.39999389648438,17545528
2021-08-31,124.74752807617188,129.0500030517578,130.6999969482422,128.25,130.3000030517578,24301446
2021-09-01,128.95248413085938,133.39999389648438,134.25,128.6999969482422,129.6999969482422,31166001
2021-09-02,129.14584350585938,133.60000610351562,134.8000030517578,132.60000610351562,133.85000610351562,25276744
2021-09-03,129.38751220703125,133.85000610351562,135.4499969482422,133.25,134.0500030517578,19000628
2021-09-06,127.7925033569336,132.1999969482422,134.60000610351562,132.0,134.39999389648438,14304796
2021-09-07,125.71417999267578,130.0500030517578,132.5500030517578,129.25,132.39999389648438,14561241
2021-09-08,128.80747985839844,133.25,133.5,129.5,130.60000610351562,16351745
2021-09-09,128.3241729736328,132.75,134.3000030517578,131.75,133.1999969482422,14453584
2021-09-13,126.68086242675781,131.0500030517578,132.75,130.39999389648438,132.75,13771980
2021-09-14,128.5658416748047,133.0,133.3000030517578,131.3000030517578,131.5,13305823
2021-09-15,135.3807830810547,140.0500030517578,142.3000030517578,132.8000030517578,133.10000610351562,68917060
2021-09-16,135.5741424560547,140.25,142.0,138.5,140.0,24490647
2021-09-17,133.30245971679688,137.89999389648438,141.5,136.10000610351562,140.85000610351562,27560843
2021-09-20,129.82249450683594,134.3000030517578,139.35000610351562,133.1999969482422,137.60000610351562,21535092
2021-09-21,131.32081604003906,135.85000610351562,136.3000030517578,131.1999969482422,134.75,22526116
2021-09-22,133.25416564941406,137.85000610351562,139.64999389648438,136.39999389648438,136.9499969482422,21321952
2021-09-23,138.86077880859375,143.64999389648438,144.89999389648438,138.75,139.1999969482422,42890085
2021-09-24,134.46246337890625,139.10000610351562,145.35000610351562,138.6999969482422,145.0,29040576
2021-09-27,134.12413024902344,138.75,140.39999389648438,136.75,140.3000030517578,18192368
2021-09-28,135.3807830810547,140.0500030517578,142.85000610351562,139.0500030517578,140.0,29196888
2021-09-29,146.5457305908203,151.60000610351562,158.75,138.89999389648438,139.8000030517578,126746990
2021-09-30,153.45733642578125,158.75,161.1999969482422,151.3000030517578,152.5,111302311
2021-10-01,158.2906494140625,163.75,164.9499969482422,156.60000610351562,158.75,90310679
2021-10-04,162.9789581298828,168.60000610351562,172.5,164.0,166.25,93787605
2021-10-05,173.4188690185547,179.39999389648438,184.75,168.35000610351562,169.0,161189379
2021-10-06,170.08389282226562,175.9499969482422,182.85000610351562,172.8000030517578,182.85000610351562,101232618
2021-10-07,171.82388305664062,177.75,184.0,176.85000610351562,178.35000610351562,73313810
2021-10-08,170.95388793945312,176.85000610351562,180.1999969482422,175.0,180.14999389648438,43365657
2021-10-11,185.115478515625,191.5,193.6999969482422,177.0,177.85000610351562,126307288
2021-10-12,189.2721405029297,195.8000030517578,198.6999969482422,189.8000030517578,194.89999389648438,104950239
2021-10-13,216.7252655029297,224.1999969482422,232.39999389648438,200.0,201.64999389648438,305037222
2021-10-14,215.17861938476562,222.60000610351562,237.0,220.6999969482422,235.0,126938132
2021-10-18,248.7217254638672,257.29998779296875,264.8500061035156,223.10000610351562,227.5,273591610
2021-10-19,222.0902557373047,229.75,267.8500061035156,221.5,266.0,245771135
2021-10-20,222.67022705078125,230.35000610351562,236.3000030517578,217.5,225.0,219286012
2021-10-21,218.61026000976562,226.14999389648438,234.39999389648438,220.5500030517578,234.0,82393222
2021-10-22,214.59861755371094,222.0,233.8000030517578,216.0,228.5,85764004
2021-10-25,206.47866821289062,213.60000610351562,224.89999389648438,208.0,224.60000610351562,92057542
2021-10-26,217.78860473632812,225.3000030517578,232.3000030517578,214.25,215.0500030517578,113036438
2021-10-27,216.77362060546875,224.25,232.6999969482422,222.6999969482422,231.5,78577000
2021-10-28,210.73196411132812,218.0,224.8000030517578,216.60000610351562,224.8000030517578,64733467
2021-10-29,207.1553497314453,214.3000030517578,217.6999969482422,201.39999389648438,210.5,115032835
2021-11-01,215.51695251464844,222.9499969482422,225.1999969482422,214.39999389648438,219.9499969482422,59687720
2021-11-02,220.8819122314453,228.5,235.0,227.25,228.0,91597155
2021-11-03,221.1719207763672,228.8000030517578,230.89999389648438,226.1999969482422,230.0,49974804
2021-11-04,223.63690185546875,231.35000610351562,233.14999389648438,230.60000610351562,231.8000030517578,14860447
2021-11-08,226.730224609375,234.5500030517578,235.64999389648438,228.75,233.0,53880144
2021-11-09,233.83514404296875,241.89999389648438,247.9499969482422,234.64999389648438,235.0,103894620
2021-11-10,229.09854125976562,237.0,241.39999389648438,236.3000030517578,241.39999389648438,47845906
2021-11-11,231.7568359375,239.75,241.3000030517578,235.5500030517578,237.5,50433666
2021-11-12,231.85353088378906,239.85000610351562,242.39999389648438,236.0,242.0,42038250
2021-11-15,233.59347534179688,241.64999389648438,244.0,239.3000030517578,241.85000610351562,32578602
2021-11-16,236.34848022460938,244.5,247.64999389648438,241.5,242.14999389648438,47776299
