Date,Adj Close,Close,High,Low,Open,Volume
2021-07-23,332.1317138671875,343.1499938964844,345.70001220703125,336.6000061035156,341.79998779296875,538533
2021-07-26,329.1312561035156,340.04998779296875,348.8999938964844,338.79998779296875,344.29998779296875,647183
2021-07-27,338.6650390625,349.8999938964844,357.95001220703125,343.04998779296875,343.70001220703125,2101545
2021-07-28,336.4388732910156,347.6000061035156,352.8999938964844,341.29998779296875,349.0,896445
2021-07-29,362.7655029296875,374.79998779296875,386.79998779296875,350.8500061035156,352.0,6535807
2021-07-30,369.0083923339844,381.25,384.79998779296875,370.54998779296875,376.0,1481045
2021-08-02,355.5546875,367.3500061035156,384.5,365.0,384.5,1605435
2021-08-03,353.8124694824219,365.54998779296875,369.8999938964844,360.0,367.79998779296875,983211
2021-08-04,334.0191345214844,345.1000061035156,365.8999938964844,337.45001220703125,365.0,1996361
2021-08-05,342.4397888183594,353.79998779296875,359.0,335.25,347.8999938964844,1427042
2021-08-06,344.3271789550781,355.75,359.45001220703125,348.1000061035156,359.0,845655
2021-08-09,343.60125732421875,355.0,361.3999938964844,341.04998779296875,358.0,4436521
2021-08-10,330.34112548828125,341.29998779296875,351.54998779296875,337.1000061035156,345.1000061035156,1805157
2021-08-11,335.37420654296875,346.5,352.0,338.29998779296875,345.29998779296875,2248055
2021-08-12,342.39141845703125,353.75,356.20001220703125,346.70001220703125,349.0,1368294
2021-08-13,337.2615661621094,348.45001220703125,355.0,345.75,354.8999938964844,548162
2021-08-16,332.0833740234375,343.1000061035156,350.5,340.1000061035156,350.0,988760
2021-08-17,348.7310485839844,360.29998779296875,362.54998779296875,350.0,351.0,3464574
2021-08-18,348.7310485839844,360.29998779296875,368.3999938964844,350.1499938964844,359.0,1732994
2021-08-20,345.6822204589844,357.1499938964844,364.0,353.29998779296875,357.54998779296875,1177227
2021-08-23,345.6338195800781,357.1000061035156,361.0,350.0,355.8999938964844,1168392
2021-08-24,347.4244689941406,358.95001220703125,365.29998779296875,350.0,356.75,1071662
2021-08-25,358.0711975097656,369.95001220703125,373.95001220703125,356.95001220703125,358.0,2844456
2021-08-26,356.0870361328125,367.8999938964844,378.95001220703125,363.75,372.5,2161183
2021-08-27,358.1195983886719,370.0,372.3500061035156,363.0,366.8999938964844,853862
2021-08-30,357.10333251953125,368.95001220703125,377.0,367.79998779296875,371.8999938964844,824322
2021-08-31,357.2001037597656,369.04998779296875,374.3999938964844,367.0,374.3999938964844,708813
2021-09-01,358.50677490234375,370.3999938964844,378.3999938964844,368.6000061035156,372.0,1013694
2021-09-02,357.7808532714844,369.6499938964844,373.70001220703125,366.5,370.79998779296875,843359
2021-09-03,358.1195983886719,370.0,372.6499938964844,366.3500061035156,371.5,482089
2021-09-06,353.0865478515625,364.79998779296875,374.54998779296875,364.0,371.70001220703125,2139141
2021-09-07,346.262939453125,357.75,377.5,355.1000061035156,369.29998779296875,1905277
2021-09-08,343.64959716796875,355.04998779296875,362.0,353.54998779296875,359.6000061035156,513848
2021-09-09,353.183349609375,364.8999938964844,366.0,355.25,356.6499938964844,648404
2021-09-13,353.9092712402344,365.6499938964844,370.0,357.75,364.8999938964844,875083
2021-09-14,348.5375061035156,360.1000061035156,368.54998779296875,359.0,367.29998779296875,795240
2021-09-15,346.7952880859375,358.29998779296875,363.29998779296875,356.3999938964844,361.3999938964844,1012706
2021-09-16,347.37603759765625,358.8999938964844,366.0,357.1499938964844,361.0,721373
2021-09-17,346.45654296875,357.95001220703125,363.0,352.45001220703125,360.0,1241100
2021-09-20,338.1810302734375,349.3999938964844,355.3999938964844,347.0,353.0,1161991
2021-09-21,332.4704895019531,343.5,348.5,339.5,345.20001220703125,1019606
2021-09-22,334.64825439453125,345.75,349.45001220703125,343.45001220703125,346.5,501876
2021-09-23,336.5840148925781,347.75,349.8999938964844,343.1499938964844,348.0,988085
2021-09-24,348.3439025878906,359.8999938964844,369.6000061035156,355.45001220703125,358.0,2659116
2021-09-27,343.214111328125,354.6000061035156,359.0,350.0,359.0,1263010
2021-09-28,341.3751220703125,352.70001220703125,357.8999938964844,350.6000061035156,356.95001220703125,542763
2021-09-29,345.0530700683594,356.5,359.70001220703125,349.1000061035156,350.1000061035156,578639
2021-09-30,354.73199462890625,366.5,368.1499938964844,357.79998779296875,358.0,1428587
2021-10-01,354.4900207519531,366.25,368.0,361.70001220703125,363.8500061035156,1083594
2021-10-04,380.13909912109375,392.75,395.0,370.0,370.0,5833642
2021-10-05,372.15399169921875,384.5,394.5,381.0,394.5,1514770
2021-10-06,366.5886535644531,378.75,388.29998779296875,374.0,386.0,877554
2021-10-07,363.2978515625,375.3500061035156,382.5,373.1499938964844,381.95001220703125,628383
2021-10-08,360.58770751953125,372.54998779296875,388.75,366.3999938964844,377.0,1738507
2021-10-11,360.87811279296875,372.8500061035156,381.6499938964844,368.0,374.0,890535
2021-10-12,365.7175598144531,377.8500061035156,383.0,371.25,375.95001220703125,1769682
2021-10-13,373.3638916015625,385.75,389.70001220703125,374.0,377.8500061035156,1829374
2021-10-14,365.95953369140625,378.1000061035156,387.70001220703125,376.8500061035156,386.0,737933
2021-10-18,377.5258483886719,390.04998779296875,398.0,374.25,378.6000061035156,2734065
2021-10-19,358.16796875,370.04998779296875,392.70001220703125,362.75,392.5,864947
2021-10-20,333.2447814941406,344.29998779296875,370.25,330.04998779296875,369.8999938964844,4175089
2021-10-21,314.5161437988281,324.95001220703125,350.0,322.79998779296875,347.0,1857911
2021-10-22,299.0298767089844,308.95001220703125,330.0,307.70001220703125,324.95001220703125,2097249
2021-10-25,291.1415710449219,300.79998779296875,316.0,297.6000061035156,312.3999938964844,2116229
2021-10-26,321.48492431640625,332.1499938964844,334.8999938964844,303.1000061035156,303.8999938964844,2617730
2021-10-27,316.5002746582031,327.0,334.20001220703125,324.3500061035156,334.0,982635
2021-10-28,314.8548889160156,325.29998779296875,330.54998779296875,313.0,329.8500061035156,931925
2021-10-29,316.451904296875,326.95001220703125,330.5,318.04998779296875,321.79998779296875,872777
2021-11-01,316.83905029296875,327.3500061035156,331.75,322.25,325.0,507305
2021-11-02,323.51751708984375,334.25,338.0,329.3999938964844,329.3999938964844,823087
2021-11-03,325.6468811035156,336.45001220703125,338.29998779296875,331.8999938964844,333.8999938964844,428182
2021-11-04,326.0823974609375,336.8999938964844,340.0,335.8999938964844,338.3999938964844,100138
2021-11-08,322.21087646484375,332.8999938964844,340.0,330.54998779296875,338.1000061035156,1334467
2021-11-09,316.451904296875,326.95001220703125,334.8500061035156,325.5,331.0,889514
2021-11-10,324.67901611328125,335.45001220703125,337.8999938964844,326.1000061035156,327.29998779296875,1841978
2021-11-11,329.1796875,340.1000061035156,346.45001220703125,328.54998779296875,337.95001220703125,2741995
2021-11-12,328.7441101074219,339.6499938964844,343.3500061035156,336.70001220703125,342.0,723611
2021-11-15,320.2266845703125,330.8500061035156,340.0,329.0,340.0,546943
2021-11-16,320.37188720703125,331.0,337.6499938964844,330.0,335.0,428354
2021-11-17,316.451904296875,326.95001220703125,337.5,324.3999938964844,332.70001220703125,453471
2021-11-18,305.4663391113281,315.6000061035156,330.0,314.1499938964844,329.0,843702
2021-11-22,308.9991149902344,319.25,323.29998779296875,302.5,315.8999938964844,908694
2021-11-23,307.9344482421875,318.1499938964844,323.0,313.54998779296875,318.95001220703125,375310
2021-11-24,311.4672546386719,321.79998779296875,334.3500061035156,318.1499938964844,321.70001220703125,1531964
2021-11-25,309.8702392578125,320.1499938964844,326.75,318.75,323.3500061035156,426974
2021-11-26,309.5314636230469,319.79998779296875,330.54998779296875,315.0,317.79998779296875,1080915
2021-11-29,303.19183349609375,313.25,321.70001220703125,301.6000061035156,312.04998779296875,617783
2021-11-30,301.6431884765625,311.6499938964844,320.95001220703125,308.1499938964844,312.0,469057
2021-12-01,319.887939453125,330.5,334.0,316.25,326.0,1418593
2021-12-02,320.323486328125,330.95001220703125,334.8999938964844,326.3999938964844,334.79998779296875,926318
2021-12-03,312.8707275390625,323.25,334.70001220703125,322.04998779296875,329.8999938964844,604267
2021-12-06,306.67620849609375,316.8500061035156,324.45001220703125,315.0,323.0,252082
2021-12-07,313.1127014160156,323.5,326.0,318.5,319.5,334718
2021-12-08,311.1285400390625,321.45001220703125,326.95001220703125,320.0,325.0,375385
2021-12-09,323.95306396484375,334.70001220703125,345.79998779296875,322.5,324.45001220703125,2347246
2021-12-10,323.8562927246094,334.6000061035156,339.5,332.1000061035156,334.95001220703125,501814
2021-12-13,314.32257080078125,324.75,343.79998779296875,324.0,335.5,2187246
2021-12-14,322.6947937011719,333.3999938964844,335.1499938964844,323.0,323.20001220703125,773029
2021-12-15,315.00006103515625,325.45001220703125,331.75,324.5,329.79998779296875,773624
2021-12-16,312.8707275390625,323.25,329.70001220703125,319.1000061035156,329.70001220703125,440190
2021-12-17,305.4663391113281,315.6000061035156,325.79998779296875,315.0,324.0,517376
2021-12-20,299.8525390625,309.79998779296875,313.6499938964844,299.0,313.6499938964844,957246
2021-12-21,297.6264343261719,307.5,317.8999938964844,304.54998779296875,311.0,531474
2021-12-22,308.03125,318.25,319.5,307.54998779296875,310.0,630224
2021-12-23,321.8721008300781,332.54998779296875,334.29998779296875,319.25,319.25,1634249
2021-12-24,314.6128845214844,325.04998779296875,334.1499938964844,323.0,333.5,486063
2021-12-27,320.7590026855469,331.3999938964844,332.20001220703125,316.6499938964844,321.0,608927
2021-12-28,331.9865417480469,343.0,344.95001220703125,330.1499938964844,333.20001220703125,1677868
